_id,season,player,pos,age,experience,tm,trb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game
66642cf9b27c93a68179e25b,2024,Harry Giles,C,25,4,TOT,1.3,0.3,0.1,0.1,2.4
66642cf9b27c93a68179e25c,2024,Harry Giles,C,25,4,BRK,1.6,0.4,0.1,0.2,3.4
66642cf9b27c93a68179e25d,2024,Harry Giles,C,25,4,LAL,0.6,0,0.1,0,0.3
66642cf9b27c93a68179e25e,2024,Haywood Highsmith,PF,27,4,MIA,3.2,1.1,0.8,0.5,6.1
66642cf9b27c93a68179e25f,2024,Henri Drell,SF,23,1,CHI,1,1,0.5,0.3,2.8
66642cf9b27c93a68179e260,2024,Herbert Jones,SF,25,3,NOP,3.6,2.6,1.4,0.8,11
66642cf9b27c93a68179e261,2024,Hunter Tyson,PF,23,1,DEN,0.5,0.1,0.1,0,1.1
66642cf9b27c93a68179e262,2024,Ibou Badji,C,21,1,POR,2.3,0.6,0.1,0.9,1.5
66642cf9b27c93a68179e263,2024,Immanuel Quickley,PG-SG,24,4,TOT,3.8,4.9,0.7,0.1,17
66642cf9b27c93a68179e264,2024,Immanuel Quickley,SG,24,4,NYK,2.6,2.5,0.5,0.1,15
66642cf9b27c93a68179e265,2024,Immanuel Quickley,PG,24,4,TOR,4.8,6.8,0.9,0.2,18.6
66642cf9b27c93a68179e266,2024,Isaac Okoro,SF,23,4,CLE,3,1.9,0.8,0.5,9.4
66642cf9b27c93a68179e267,2024,Isaiah Hartenstein,C,25,6,NYK,8.3,2.5,1.2,1.1,7.8
66642cf9b27c93a68179e268,2024,Isaiah Jackson,C,22,3,IND,4,0.8,0.6,1,6.5
66642cf9b27c93a68179e269,2024,Isaiah Joe,SG,24,4,OKC,2.3,1.3,0.6,0.3,8.2
66642cf9b27c93a68179e26a,2024,Isaiah Livers,PF,25,3,DET,2.1,1.1,0.6,0.2,5
66642cf9b27c93a68179e26b,2024,Isaiah Mobley,PF,24,2,CLE,1,0.6,0.2,0,2.3
66642cf9b27c93a68179e26c,2024,Isaiah Stewart,PF,22,4,DET,6.6,1.6,0.4,0.8,10.9
66642cf9b27c93a68179e26d,2024,Isaiah Thomas,PG,34,12,PHO,0,0.5,0,0,1.3
66642cf9b27c93a68179e26e,2024,Isaiah Wong,SG,23,1,IND,0,0,0,0,2
66642cf9b27c93a68179e26f,2024,Ish Smith,PG,35,14,CHO,1.8,3.4,0.4,0.1,3.2
66642cf9b27c93a68179e270,2024,Ish Wainright,SF,29,3,TOT,1.3,0.1,0.4,0.1,2.1
66642cf9b27c93a68179e271,2024,Ish Wainright,SF,29,3,POR,1.3,0,0.3,0.1,2.9
66642cf9b27c93a68179e272,2024,Ish Wainright,SF,29,3,PHO,1.3,0.3,0.5,0,0.8
66642cf9b27c93a68179e273,2024,Ivica Zubac,C,26,8,LAC,9.2,1.4,0.3,1.2,11.7
66642cf9b27c93a68179e274,2024,Izaiah Brockington,PG,24,1,NOP,2,0,0,0,4
66642cf9b27c93a68179e275,2024,JD Davison,SG,21,2,BOS,1.3,1.3,0.1,0.1,2
66642cf9b27c93a68179e276,2024,JT Thor,PF,21,3,CHO,2.3,0.5,0.2,0.4,3.2
66642cf9b27c93a68179e277,2024,Ja Morant,PG,24,5,MEM,5.6,8.1,0.8,0.6,25.1
66642cf9b27c93a68179e278,2024,JaVale McGee,C,36,16,SAC,2.7,0.4,0.3,0.4,4
66642cf9b27c93a68179e279,2024,Jabari Smith Jr.,PF,20,2,HOU,8.1,1.6,0.7,0.8,13.7
66642cf9b27c93a68179e27a,2024,Jabari Walker,SF,21,2,POR,7.1,1,0.6,0.3,8.9
66642cf9b27c93a68179e27b,2024,Jack White,SF,26,2,MEM,3,0.3,1,0.3,1.5
66642cf9b27c93a68179e27c,2024,Jacob Gilyard,PG,25,2,TOT,1.1,3.3,0.8,0.1,4.2
66642cf9b27c93a68179e27d,2024,Jacob Gilyard,PG,25,2,MEM,1.2,3.5,0.7,0.1,4.7
66642cf9b27c93a68179e27e,2024,Jacob Gilyard,PG,25,2,BRK,0.8,1.5,1.5,0,0
66642cf9b27c93a68179e27f,2024,Jacob Toppin,SF,23,1,NYK,0.8,0.3,0,0.1,1.4
66642cf9b27c93a68179e280,2024,Jaden Hardy,SG,21,2,DAL,1.8,1.5,0.3,0.1,7.3
66642cf9b27c93a68179e281,2024,Jaden Ivey,SG,21,2,DET,3.4,3.8,0.7,0.5,15.4
66642cf9b27c93a68179e282,2024,Jaden McDaniels,SF,23,4,MIN,3.1,1.4,0.9,0.6,10.5
66642cf9b27c93a68179e283,2024,Jaden Springer,SG-PG,21,3,TOT,1.6,0.9,0.7,0.3,3.3
66642cf9b27c93a68179e284,2024,Jaden Springer,SG,21,3,PHI,1.8,1.1,0.8,0.3,4
66642cf9b27c93a68179e285,2024,Jaden Springer,PG,21,3,BOS,1.2,0.5,0.6,0.2,2.1
66642cf9b27c93a68179e286,2024,Jae Crowder,PF,33,12,MIL,3.2,1.3,0.8,0.2,6.2
66642cf9b27c93a68179e287,2024,Jae'Sean Tate,SF,28,4,HOU,3,1,0.6,0.2,4.1
66642cf9b27c93a68179e288,2024,Jahmi'us Ramsey,SG,22,3,TOR,3.1,1.1,1,0,6.7
66642cf9b27c93a68179e289,2024,Jaime Jaquez Jr.,SF,22,1,MIA,3.8,2.6,1,0.3,11.9
66642cf9b27c93a68179e28a,2024,Jake LaRavia,PF,22,2,MEM,3.7,1.7,0.8,0.3,10.8
66642cf9b27c93a68179e28b,2024,Jakob Poeltl,C,28,8,TOR,8.6,2.5,0.7,1.5,11.1
66642cf9b27c93a68179e28c,2024,Jalen Brunson,PG,27,6,NYK,3.6,6.7,0.9,0.2,28.7
66642cf9b27c93a68179e28d,2024,Jalen Crutcher,PG,24,1,NOP,0,0,0,0,0
66642cf9b27c93a68179e28e,2024,Jalen Duren,C,20,2,DET,11.6,2.4,0.5,0.8,13.8
66642cf9b27c93a68179e28f,2024,Jalen Green,SG,21,3,HOU,5.2,3.5,0.8,0.3,19.6
66642cf9b27c93a68179e290,2024,Jalen Hood-Schifino,SG,20,1,LAL,0.6,0.4,0.1,0.1,1.6
66642cf9b27c93a68179e291,2024,Jalen Johnson,SF,22,3,ATL,8.7,3.6,1.2,0.8,16
66642cf9b27c93a68179e292,2024,Jalen McDaniels,SF,26,5,TOR,1.6,0.7,0.4,0.1,3.4
66642cf9b27c93a68179e293,2024,Jalen Pickett,SG,24,1,DEN,0.5,0.8,0.1,0,1.6
66642cf9b27c93a68179e294,2024,Jalen Slawson,SF,24,1,SAC,0.6,0.2,0.1,0.1,0.7
66642cf9b27c93a68179e295,2024,Jalen Smith,C,23,4,IND,5.5,1,0.3,0.6,9.9
66642cf9b27c93a68179e296,2024,Jalen Suggs,SG,22,3,ORL,3.1,2.7,1.4,0.6,12.6
66642cf9b27c93a68179e297,2024,Jalen Williams,PF,22,2,OKC,4,4.5,1.1,0.6,19.1
66642cf9b27c93a68179e298,2024,Jalen Wilson,PF,23,1,BRK,3,1,0.3,0.1,5
66642cf9b27c93a68179e299,2024,Jamal Cain,PF,24,2,MIA,1.4,0.4,0.4,0.2,3.7
66642cf9b27c93a68179e29a,2024,Jamal Murray,PG,26,7,DEN,4.1,6.5,1,0.7,21.2
66642cf9b27c93a68179e29b,2024,Jamaree Bouyea,PG,24,2,TOT,2.1,1.2,0.1,0,2.3
66642cf9b27c93a68179e29c,2024,Jamaree Bouyea,PG,24,2,POR,1.7,1.3,0,0,1.7
66642cf9b27c93a68179e29d,2024,Jamaree Bouyea,PG,24,2,SAS,3,1,0.3,0,3.7
66642cf9b27c93a68179e29e,2024,James Bouknight,SG,23,3,CHO,0.6,0.4,0.1,0.1,3.6
66642cf9b27c93a68179e29f,2024,James Harden,PG,34,15,LAC,5.1,8.5,1.1,0.8,16.6
66642cf9b27c93a68179e2a0,2024,James Johnson,PF,36,15,IND,0.4,0.9,0.6,0.1,0.9
66642cf9b27c93a68179e2a1,2024,James Wiseman,C,22,3,DET,5.3,0.9,0.2,0.6,7.1
66642cf9b27c93a68179e2a2,2024,Jarace Walker,PF,20,1,IND,1.9,1.2,0.5,0.3,3.6
66642cf9b27c93a68179e2a3,2024,Jared Butler,SG,23,3,WAS,1.5,3.2,0.7,0.2,6.3
66642cf9b27c93a68179e2a4,2024,Jared Rhoden,SG,24,2,DET,1.9,0.8,0.2,0.8,4.9
66642cf9b27c93a68179e2a5,2024,Jaren Jackson Jr.,C,24,6,MEM,5.5,2.3,1.2,1.6,22.5
66642cf9b27c93a68179e2a6,2024,Jarred Vanderbilt,PF,24,6,LAL,4.8,1.2,1.2,0.2,5.2
66642cf9b27c93a68179e2a7,2024,Jarrett Allen,C,25,7,CLE,10.5,2.7,0.7,1.1,16.5
66642cf9b27c93a68179e2a8,2024,Jason Preston,PG,24,2,UTA,2.4,2.3,0.3,0.1,1.7
66642cf9b27c93a68179e2a9,2024,Javon Freeman-Liberty,PG,24,1,TOR,3.2,1.8,0.5,0.2,7
66642cf9b27c93a68179e2aa,2024,Javonte Green,SF,30,5,CHI,7.4,0.6,1.1,0.9,12.2
66642cf9b27c93a68179e2ab,2024,Javonte Smart,PG,24,2,PHI,0,0,0,0,0
66642cf9b27c93a68179e2ac,2024,Jaxson Hayes,C,23,5,LAL,3,0.5,0.5,0.4,4.3
66642cf9b27c93a68179e2ad,2024,Jay Huff,C,25,3,DEN,0.6,0.1,0.1,0.2,1.2
66642cf9b27c93a68179e2ae,2024,Jaylen Brown,SF,27,8,BOS,5.5,3.6,1.2,0.5,23
66642cf9b27c93a68179e2af,2024,Jaylen Nowell,SG,24,5,TOT,1.8,1.5,0.3,0.2,6.2
66642cf9b27c93a68179e2b0,2024,Jaylen Nowell,SG,24,5,MEM,1.6,1.8,0.3,0,5.7
66642cf9b27c93a68179e2b1,2024,Jaylen Nowell,SG,24,5,DET,2.5,0.8,0.3,0.5,7.5
66642cf9b27c93a68179e2b2,2024,Jaylin Williams,C,21,2,OKC,3.4,1.6,0.4,0.4,4
66642cf9b27c93a68179e2b3,2024,Jayson Tatum,PF,25,7,BOS,8.1,4.9,1,0.6,26.9
66642cf9b27c93a68179e2b4,2024,Jeenathan Williams,SG,24,2,HOU,1,0.3,0.2,0,2.9
66642cf9b27c93a68179e2b5,2024,Jeff Dowtin,PG,26,3,PHI,1.7,2.3,0.6,0.1,4.3
66642cf9b27c93a68179e2b6,2024,Jeff Green,PF,37,16,HOU,2.3,0.9,0.2,0.4,6.5
66642cf9b27c93a68179e2b7,2024,Jerami Grant,PF,29,10,POR,3.5,2.8,0.8,0.6,21
66642cf9b27c93a68179e2b8,2024,Jeremiah Robinson-Earl,PF,23,3,NOP,1.9,0.5,0.3,0.1,2.9
66642cf9b27c93a68179e2b9,2024,Jeremy Sochan,PF,20,2,SAS,6.4,3.4,0.8,0.5,11.6
66642cf9b27c93a68179e2ba,2024,Jericho Sims,C,25,3,NYK,3.3,0.6,0.2,0.4,2
66642cf9b27c93a68179e2bb,2024,Jermaine Samuels,SF,25,1,HOU,0.9,0.2,0.1,0.1,1.4
66642cf9b27c93a68179e2bc,2024,Jerome Robinson,SG,26,4,GSW,0.3,0.2,0,0.1,1.4
66642cf9b27c93a68179e2bd,2024,Jett Howard,SF,20,1,ORL,0.4,0.3,0.1,0.1,1.6
66642cf9b27c93a68179e2be,2024,Jevon Carter,PG,28,6,CHI,0.8,1.3,0.5,0.2,5
66642cf9b27c93a68179e2bf,2024,Jimmy Butler,PF,34,13,MIA,5.3,5,1.3,0.3,20.8
66642cf9b27c93a68179e2c0,2024,Jock Landale,C,28,3,HOU,3.1,1.2,0.4,0.6,4.9
66642cf9b27c93a68179e2c1,2024,Joe Harris,SG,32,10,DET,0.8,0.6,0.2,0.1,2.4
66642cf9b27c93a68179e2c2,2024,Joe Ingles,SF,36,10,ORL,2.1,3,0.6,0.1,4.4
66642cf9b27c93a68179e2c3,2024,Joel Embiid,C,29,8,PHI,11,5.6,1.2,1.7,34.7
66642cf9b27c93a68179e2c4,2024,John Collins,PF,26,7,UTA,8.5,1.1,0.6,0.9,15.1
66642cf9b27c93a68179e2c5,2024,John Konchar,SF,27,5,MEM,4.7,2,0.9,0.9,4.3
66642cf9b27c93a68179e2c6,2024,Johnny Davis,SG,21,2,WAS,1.4,0.6,0.4,0.2,3
66642cf9b27c93a68179e2c7,2024,Johnny Juzang,SG,22,2,UTA,1.8,1.2,0.2,0.1,7.2
66642cf9b27c93a68179e2c8,2024,Jonas Valančiūnas,C,31,12,NOP,8.8,2.1,0.4,0.8,12.2
66642cf9b27c93a68179e2c9,2024,Jonathan Isaac,PF,26,5,ORL,4.5,0.5,0.7,1.2,6.8
66642cf9b27c93a68179e2ca,2024,Jonathan Kuminga,PF,21,3,GSW,4.8,2.2,0.7,0.5,16.1
66642cf9b27c93a68179e2cb,2024,Jontay Porter,PF,24,2,TOR,3.2,2.3,0.8,0.8,4.4
66642cf9b27c93a68179e2cc,2024,Jordan Clarkson,SG,31,10,UTA,3.4,5,0.6,0.1,17.1
66642cf9b27c93a68179e2cd,2024,Jordan Ford,PG,25,1,SAC,0.3,0.3,0,0,2
66642cf9b27c93a68179e2ce,2024,Jordan Goodwin,PG,25,3,TOT,4.4,2.7,0.8,0.3,6.5
66642cf9b27c93a68179e2cf,2024,Jordan Goodwin,PG,25,3,PHO,2.9,2,0.6,0.2,5
66642cf9b27c93a68179e2d0,2024,Jordan Goodwin,PG,25,3,MEM,8,4.5,1.5,0.5,10
66642cf9b27c93a68179e2d1,2024,Jordan Hawkins,SG,21,1,NOP,2.2,1,0.3,0.1,7.8
66642cf9b27c93a68179e2d2,2024,Jordan McLaughlin,PG,27,5,MIN,1.3,2,0.6,0.1,3.5
66642cf9b27c93a68179e2d3,2024,Jordan Miller,SF,24,1,LAC,0.6,0,0,0,1.6
66642cf9b27c93a68179e2d4,2024,Jordan Nwora,SF,25,4,TOT,2.9,1.2,0.5,0.3,7
66642cf9b27c93a68179e2d5,2024,Jordan Nwora,SF,25,4,IND,1.8,1,0.3,0.1,5.2
66642cf9b27c93a68179e2d6,2024,Jordan Nwora,SF,25,4,TOR,3.4,1.3,0.6,0.4,7.9
66642cf9b27c93a68179e2d7,2024,Jordan Poole,SG,24,5,WAS,2.7,4.4,1.1,0.3,17.4
66642cf9b27c93a68179e2d8,2024,Jordan Walsh,SF,19,1,BOS,2.2,0.6,0.6,0.1,1.7
66642cf9b27c93a68179e2d9,2024,Jose Alvarado,PG,25,3,NOP,2.3,2.1,1.1,0.3,7.1
66642cf9b27c93a68179e2da,2024,Josh Giddey,SG,21,3,OKC,6.4,4.8,0.6,0.6,12.3
66642cf9b27c93a68179e2db,2024,Josh Green,SG,23,4,DAL,3.2,2.3,0.8,0.2,8.2
66642cf9b27c93a68179e2dc,2024,Josh Hart,SF,28,7,NYK,8.3,4.1,0.9,0.3,9.4
66642cf9b27c93a68179e2dd,2024,Josh Minott,SF,21,2,MIN,0.5,0.3,0.2,0.2,1.6
66642cf9b27c93a68179e2de,2024,Josh Okogie,SG,25,6,PHO,2.6,1.1,0.8,0.4,4.6
66642cf9b27c93a68179e2df,2024,Josh Richardson,SG,30,9,MIA,2.8,2.4,0.6,0.3,9.9
66642cf9b27c93a68179e2e0,2024,Joshua Primo,SG,21,3,LAC,0.5,0,0,0.5,1
66642cf9b27c93a68179e2e1,2024,Jrue Holiday,PG,33,15,BOS,5.4,4.8,0.9,0.8,12.5
66642cf9b27c93a68179e2e2,2024,Juan Toscano-Anderson,SF,30,5,SAC,1.3,0.4,0.1,0.1,0.6
66642cf9b27c93a68179e2e3,2024,Jules Bernard,SG,24,1,WAS,1.4,0.8,0.2,0.1,3.9
66642cf9b27c93a68179e2e4,2024,Julian Champagnie,SF,22,2,SAS,2.8,1.4,0.6,0.6,6.8
66642cf9b27c93a68179e2e5,2024,Julian Phillips,SF,20,1,CHI,0.9,0.3,0.2,0.2,2.2
66642cf9b27c93a68179e2e6,2024,Julian Strawther,SF,21,1,DEN,1.2,0.9,0.3,0.1,4.5
66642cf9b27c93a68179e2e7,2024,Julius Randle,PF,29,10,NYK,9.2,5,0.5,0.3,24
66642cf9b27c93a68179e2e8,2024,Justin Champagnie,SF,22,3,WAS,3.5,1.3,0.7,0.6,5.9
66642cf9b27c93a68179e2e9,2024,Justin Holiday,SG,34,11,DEN,1.2,1.2,0.6,0.2,4
66642cf9b27c93a68179e2ea,2024,Justin Jackson,SF,28,7,MIN,0,0,0,0,0
66642cf9b27c93a68179e2eb,2024,Justin Minaya,SF,24,2,POR,1.6,0.6,0.3,0.3,1.8
66642cf9b27c93a68179e2ec,2024,Jusuf Nurkić,C,29,10,PHO,11,4,1.1,1.1,10.9
66642cf9b27c93a68179e2ed,2024,KJ Martin,SF,23,4,TOT,2.2,0.9,0.4,0.2,3.7
66642cf9b27c93a68179e2ee,2024,KJ Martin,SF,23,4,LAC,1.5,0.5,1,0.5,5
66642cf9b27c93a68179e2ef,2024,KJ Martin,SF,23,4,PHI,2.2,0.9,0.3,0.2,3.7
66642cf9b27c93a68179e2f0,2024,Kaiser Gates,SF,27,1,NOP,1,0,0,0,0
66642cf9b27c93a68179e2f1,2024,Karl-Anthony Towns,PF,28,9,MIN,8.3,3,0.7,0.7,21.8
66642cf9b27c93a68179e2f2,2024,Kawhi Leonard,SF,32,12,LAC,6.1,3.6,1.6,0.9,23.7
66642cf9b27c93a68179e2f3,2024,Keegan Murray,SF,23,2,SAC,5.5,1.7,1,0.8,15.2
66642cf9b27c93a68179e2f4,2024,Keita Bates-Diop,SF,28,6,TOT,2.1,0.7,0.5,0.4,3.7
66642cf9b27c93a68179e2f5,2024,Keita Bates-Diop,SF,28,6,PHO,2.6,0.9,0.6,0.5,4.5
66642cf9b27c93a68179e2f6,2024,Keita Bates-Diop,SF,28,6,BRK,0.6,0.3,0.2,0.1,1.6
66642cf9b27c93a68179e2f7,2024,Keldon Johnson,SF,24,5,SAS,5.5,2.8,0.7,0.3,15.7
66642cf9b27c93a68179e2f8,2024,Kelly Olynyk,C,32,11,TOT,5.3,4.4,0.9,0.4,9.8
66642cf9b27c93a68179e2f9,2024,Kelly Olynyk,C,32,11,UTA,5.1,4.4,0.7,0.2,8.1
66642cf9b27c93a68179e2fa,2024,Kelly Olynyk,C,32,11,TOR,5.6,4.6,1.3,0.6,12.7
66642cf9b27c93a68179e2fb,2024,Kelly Oubre Jr.,SF,28,9,PHI,5,1.5,1.1,0.7,15.4
66642cf9b27c93a68179e2fc,2024,Kendall Brown,SG,20,2,IND,0.3,0.3,0,0,1.4
66642cf9b27c93a68179e2fd,2024,Kenneth Lofton Jr.,PF,21,2,TOT,1.8,1.6,0.3,0.2,4.6
66642cf9b27c93a68179e2fe,2024,Kenneth Lofton Jr.,PF,21,2,MEM,1,0.9,0.2,0.2,2.6
66642cf9b27c93a68179e2ff,2024,Kenneth Lofton Jr.,PF,21,2,PHI,1.5,0,0,0,1
66642cf9b27c93a68179e300,2024,Kenneth Lofton Jr.,PF,21,2,UTA,5,4.8,0.8,0.5,13.8
66642cf9b27c93a68179e301,2024,Kenrich Williams,PF,29,6,OKC,3,1.3,0.6,0.1,4.7
66642cf9b27c93a68179e302,2024,Kentavious Caldwell-Pope,SG,30,11,DEN,2.4,2.4,1.3,0.6,10.1
66642cf9b27c93a68179e303,2024,Keon Ellis,SG,24,2,SAC,2.2,1.5,0.9,0.5,5.4
66642cf9b27c93a68179e304,2024,Keon Johnson,SG,21,3,BRK,1.4,0.6,0.6,0.2,6.2
66642cf9b27c93a68179e305,2024,Kessler Edwards,SF,23,3,SAC,0.8,0.3,0.2,0.1,1.7
66642cf9b27c93a68179e306,2024,Kevin Durant,PF,35,16,PHO,6.6,5,0.9,1.2,27.1
66642cf9b27c93a68179e307,2024,Kevin Huerter,SG,25,6,SAC,3.5,2.6,0.7,0.4,10.2
66642cf9b27c93a68179e308,2024,Kevin Knox,SF,24,6,DET,2.4,0.7,0.4,0.2,7.2
66642cf9b27c93a68179e309,2024,Kevin Love,PF,35,16,MIA,6.1,2.1,0.3,0.2,8.8
66642cf9b27c93a68179e30a,2024,Kevon Harris,SG,26,2,ORL,1,0.5,0,0,2
66642cf9b27c93a68179e30b,2024,Kevon Looney,C,27,9,GSW,5.7,1.8,0.4,0.4,4.5
66642cf9b27c93a68179e30c,2024,Keyontae Johnson,SF,23,1,OKC,1.1,0.4,0.1,0,1.2
66642cf9b27c93a68179e30d,2024,Keyonte George,PG,20,1,UTA,2.8,4.4,0.5,0.1,13
66642cf9b27c93a68179e30e,2024,Khris Middleton,SF,32,12,MIL,4.7,5.3,0.9,0.3,15.1
66642cf9b27c93a68179e30f,2024,Killian Hayes,PG,22,4,DET,2.8,4.9,0.9,0.5,6.9
66642cf9b27c93a68179e310,2024,Kira Lewis Jr.,PG,22,4,TOT,0.9,1.3,0.3,0.1,3.2
66642cf9b27c93a68179e311,2024,Kira Lewis Jr.,PG,22,4,NOP,0.9,1.2,0.3,0.1,2.9
66642cf9b27c93a68179e312,2024,Kira Lewis Jr.,PG,22,4,TOR,0,0,0,0,0
66642cf9b27c93a68179e313,2024,Kira Lewis Jr.,PG,22,4,UTA,1,1.6,0.3,0.1,3.8
66642cf9b27c93a68179e314,2024,Klay Thompson,SF,33,11,GSW,3.3,2.3,0.6,0.5,17.9
66642cf9b27c93a68179e315,2024,Kobe Brown,PF,24,1,LAC,1.4,0.6,0.3,0.1,2
66642cf9b27c93a68179e316,2024,Kobe Bufkin,SG,20,1,ATL,1.9,1.6,0.4,0.3,4.8
66642cf9b27c93a68179e317,2024,Kobi Simmons,PG,26,4,TOR,1.8,3,1.5,0.5,5
66642cf9b27c93a68179e318,2024,Kris Dunn,PG,29,8,UTA,2.9,3.8,1,0.4,5.4
66642cf9b27c93a68179e319,2024,Kris Murray,SF,23,1,POR,3.6,1.3,0.9,0.3,6.1
66642cf9b27c93a68179e31a,2024,Kristaps Porziņģis,C,28,8,BOS,7.2,2,0.7,1.9,20.1
66642cf9b27c93a68179e31b,2024,Kyle Anderson,PF,30,10,MIN,3.5,4.2,0.9,0.6,6.4
66642cf9b27c93a68179e31c,2024,Kyle Kuzma,PF,28,7,WAS,6.6,4.2,0.5,0.7,22.2
66642cf9b27c93a68179e31d,2024,Kyle Lowry,PG,37,18,TOT,3.2,4.2,1,0.4,8.1
66642cf9b27c93a68179e31e,2024,Kyle Lowry,PG,37,18,MIA,3.5,4,1.1,0.4,8.2
66642cf9b27c93a68179e31f,2024,Kyle Lowry,PG,37,18,PHI,2.8,4.6,0.9,0.3,8
66642cf9b27c93a68179e320,2024,Kyrie Irving,SG,31,13,DAL,5,5.2,1.3,0.5,25.6
66642cf9b27c93a68179e321,2024,LaMelo Ball,PG,22,4,CHO,5.1,8,1.8,0.2,23.9
66642cf9b27c93a68179e322,2024,Lamar Stevens,PF,26,4,TOT,3.3,0.7,0.6,0.6,7.2
66642cf9b27c93a68179e323,2024,Lamar Stevens,PF,26,4,BOS,1.6,0.4,0.3,0.3,2.8
66642cf9b27c93a68179e324,2024,Lamar Stevens,PF,26,4,MEM,5.1,1.1,0.9,0.9,11.5
66642cf9b27c93a68179e325,2024,Landry Shamet,SG,26,6,WAS,1.3,1.2,0.5,0.2,7.1
66642cf9b27c93a68179e326,2024,Larry Nance Jr.,C,31,9,NOP,5,1.9,1,0.3,5.7
66642cf9b27c93a68179e327,2024,Lauri Markkanen,PF,26,7,UTA,8.2,2,0.9,0.5,23.2
66642cf9b27c93a68179e328,2024,LeBron James,PF,39,21,LAL,7.3,8.3,1.3,0.5,25.7
66642cf9b27c93a68179e329,2024,Leaky Black,SF,24,1,CHO,1.8,0.9,0.3,0.4,2.7
66642cf9b27c93a68179e32a,2024,Leonard Miller,SF,20,1,MIN,1.2,0.5,0.1,0.1,1.7
66642cf9b27c93a68179e32b,2024,Lester Quinones,SG,23,2,GSW,1.9,1,0.2,0.1,4.4
66642cf9b27c93a68179e32c,2024,Lindell Wigginton,PG,25,3,MIL,0,0,0,0,2
66642cf9b27c93a68179e32d,2024,Lindy Waters III,SG,26,3,OKC,1.1,0.6,0.1,0.2,3.6
66642cf9b27c93a68179e32e,2024,Lonnie Walker IV,SG,25,6,BRK,2.2,1.3,0.6,0.3,9.7
66642cf9b27c93a68179e32f,2024,Luguentz Dort,SF,24,5,OKC,3.6,1.4,0.9,0.6,10.9
66642cf9b27c93a68179e330,2024,Luka Dončić,PG,24,6,DAL,9.2,9.8,1.4,0.5,33.9
66642cf9b27c93a68179e331,2024,Luka Garza,C,25,3,MIN,1.2,0.2,0.2,0,4
66642cf9b27c93a68179e332,2024,Luka Šamanić,PF,24,4,UTA,2.4,0.4,0.1,0.2,4.1
66642cf9b27c93a68179e333,2024,Luke Kennard,SG,27,7,MEM,2.9,3.5,0.5,0.1,11
66642cf9b27c93a68179e334,2024,Luke Kornet,C,28,7,BOS,4.1,1.1,0.4,1,5.3
66642cf9b27c93a68179e335,2024,Malachi Flynn,PG,25,4,TOT,1.7,1.9,0.6,0.1,5.5
66642cf9b27c93a68179e336,2024,Malachi Flynn,PG,25,4,TOR,2.1,2.4,0.6,0.2,5.1
66642cf9b27c93a68179e337,2024,Malachi Flynn,PG,25,4,NYK,0.4,0.4,0.1,0,2.2
66642cf9b27c93a68179e338,2024,Malachi Flynn,PG,25,4,DET,1.8,2.1,0.8,0.1,8
66642cf9b27c93a68179e339,2024,Malaki Branham,PG,20,2,SAS,2,2.1,0.4,0.1,9.2
66642cf9b27c93a68179e33a,2024,Malcolm Brogdon,PG,31,8,POR,3.8,5.5,0.7,0.2,15.7
66642cf9b27c93a68179e33b,2024,Malcolm Cazalon,SG,22,1,DET,0,0,0,0,0
66642cf9b27c93a68179e33c,2024,Malik Beasley,SG,27,8,MIL,3.7,1.4,0.7,0.1,11.3
66642cf9b27c93a68179e33d,2024,Malik Monk,SG,25,7,SAC,2.9,5.1,0.6,0.5,15.4
66642cf9b27c93a68179e33e,2024,Malik Williams,C,25,1,TOR,5.4,0.3,0.4,0.6,2.7
66642cf9b27c93a68179e33f,2024,Mamadi Diakite,PF,27,4,TOT,0.7,0.3,0.2,0.2,2
66642cf9b27c93a68179e340,2024,Mamadi Diakite,PF,27,4,SAS,1,0.7,0,0.3,4
66642cf9b27c93a68179e341,2024,Mamadi Diakite,PF,27,4,NYK,0.3,0,0.3,0,0
66642cf9b27c93a68179e342,2024,MarJon Beauchamp,SF,23,2,MIL,2.1,0.6,0.3,0.1,4.4
66642cf9b27c93a68179e343,2024,Marcus Morris,PF,34,13,TOT,2.7,0.7,0.3,0.3,6.4
66642cf9b27c93a68179e344,2024,Marcus Morris,PF,34,13,PHI,2.9,0.7,0.4,0.3,6.7
66642cf9b27c93a68179e345,2024,Marcus Morris,PF,34,13,CLE,2.1,0.8,0.2,0.2,5.8
66642cf9b27c93a68179e346,2024,Marcus Sasser,PG,23,1,DET,1.8,3.3,0.6,0.2,8.3
66642cf9b27c93a68179e347,2024,Marcus Smart,PG,29,10,MEM,2.7,4.3,2.1,0.3,14.5
66642cf9b27c93a68179e348,2024,Mark Williams,C,22,2,CHO,9.7,1.2,0.8,1.1,12.7
66642cf9b27c93a68179e349,2024,Markelle Fultz,PG,25,7,ORL,3.2,2.8,1,0.3,7.8
66642cf9b27c93a68179e34a,2024,Markieff Morris,PF,34,13,DAL,1.5,0.6,0.2,0.1,2.5
66642cf9b27c93a68179e34b,2024,Markquis Nowell,SG,24,1,TOR,2,2,1,0,2
66642cf9b27c93a68179e34c,2024,Marques Bolden,C,25,3,TOT,3.1,0.4,0.3,0.6,3.4
66642cf9b27c93a68179e34d,2024,Marques Bolden,C,25,3,MIL,1,0,0,0,0
